valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.305,2019,0.233,LUCKI,0.78,132115,0.453,1,7ibRB2S2WOfPKSvYkhcYtj,1.98e-06,6,0.114,-9.926,1,4 The Betta,58,2019-10-25,0.337,155.984
0.181,2020,0.915,Big Homie Prez,0.7140000000000001,84528,0.388,1,05ppzZppc3WvHkYFxeKE9x,0.0,2,0.0722,-13.02,0,2020 Freestyle,62,2020-09-04,0.535,135.171
0.232,2020,0.0166,Lil Peep,0.392,159080,0.499,1,3Mf5CJ4c9wzdCI5Dib3V3B,0.0,11,0.234,-6.997000000000001,1,driveway,68,2020-06-10,0.0425,135.55100000000002
0.272,2020,0.3720000000000001,Kygo, Kim Petras,0.526,203947,0.633,0,78ldtCaBRJVp2i91B715L0,0.0,7,0.129,-7.002000000000002,1,Broken Glass,71,2020-05-29,0.134,171.044
0.736,2020,0.0395,DDG,0.915,163870,0.37,1,3FigWC4Kgj0YB1tc6WMwJL,0.0,11,0.171,-8.696,0,Moonwalking in Calabasas,64,2020-07-25,0.0762,130.033
0.459,2020,0.139,Savage Ga$p, 93FEETOFSMOKE, shinigami,0.816,148140,0.5770000000000001,0,3sdYpdTTn4fdfu4cyisnt0,0.0,1,0.0827,-5.9979999999999976,1,Pumpkins Scream In the Dead of Night (feat. shinigami),66,2020-02-12,0.41,171.028
0.35,2020,0.0181,Kali Uchis,0.831,121146,0.474,0,7vo78dgK2nJ5TdtYEYV4yo,0.00271,5,0.0989,-7.987,1,no eres tu(soy yo),62,2020-11-18,0.0792,149.003
0.321,2020,0.0435,Katy Perry, Tiësto, Aitana,0.639,198947,0.784,0,4abn7Lc3illnEHFc9ki6x2,0.0,0,0.111,-4.905,1,Resilient (ft. Aitana) Tiësto Remix,68,2020-11-13,0.0562,126.946
0.5820000000000001,2020,0.107,Future, DaBaby, Drake, Lil Baby,0.81,315346,0.5660000000000001,1,4iiWcajF1fEUpwcUewc464,0.0,5,0.122,-8.33,1,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",67,2020-02-15,0.433,142.069
0.851,2020,0.025,Lil Baby, Moneybagg Yo,0.9,188607,0.846,1,6A9wHAasMxed0firnDao1K,0.0,0,0.204,-4.884,1,No Sucker (feat. Moneybagg Yo),64,2020-02-28,0.224,129.966
0.816,2020,0.273,Russ, Busta Rhymes,0.745,224000,0.77,1,7ANZw7sZYlCBXKMAJjQGTs,0.0,9,0.11,-6.126,0,Line Em Up (feat. Busta Rhymes),53,2020-11-17,0.32,74.363
0.738,2020,0.0969,Luke Bryan,0.6409999999999999,193427,0.8420000000000001,0,1Y3TlYJNhIa7k4YAvFkJAB,0.0,9,0.16899999999999998,-4.872,1,One Margarita,65,2020-08-07,0.0464,89.99700000000001
0.769,2020,0.000279,Machine Gun Kelly,0.569,138097,0.85,1,26gSBcw01jGFdkbWY5Plei,0.0,1,0.337,-5.134,1,kiss kiss,67,2020-09-29,0.055,162.061
0.535,2020,0.439,J.I the Prince of N.Y, NAV, Lil Durk,0.7140000000000001,242368,0.436,1,71Ih7wOeWd2EJxKi77Yiqi,0.0,5,0.121,-8.937999999999997,0,Painless 2 (with NAV feat. Lil Durk),66,2020-08-06,0.322,138.035
0.474,2020,0.313,5 Seconds of Summer,0.722,186786,0.62,1,58qO4dGa5SgNdtvqvpewyz,0.0,0,0.26,-3.639,1,Old Me,72,2020-03-27,0.0483,127.978
0.305,2020,0.255,Chris Tomlin, Lady A,0.586,230360,0.7909999999999999,0,1L4MQJhKyrw0XiF0n0C2hL,0.0,1,0.112,-4.761,1,Who You Are To Me (feat. Lady A),64,2020-07-31,0.0346,96.033
0.34700000000000003,2020,0.114,Pop Smoke, Lil Baby, DaBaby,0.823,190476,0.586,1,6IParsannfwoLCcNSfxQPh,0.0,6,0.193,-6.606,0,For The Night (feat. Lil Baby & DaBaby),69,2020-07-20,0.2,125.971
0.305,2020,0.378,Giveon,0.34700000000000003,221969,0.331,0,6ALoVRxwV5KxaSWyejnmvi,0.0,7,0.304,-8.052,1,Untitled (How Does It Feel),66,2020-08-28,0.031,147.741
0.598,2020,0.0256,Pap Chanel, Future, Herion Young,0.929,198905,0.679,1,0DaMA9Qeod1l8d6kmEq4Ay,0.0,11,0.0965,-5.877000000000002,0,Gucci Bucket Hat,66,2020-10-20,0.318,94.501
0.451,2020,0.0385,Cheat Codes, Bryce Vine,0.63,193838,0.784,0,7wGoRwE6MZnm9flIMKWPul,0.0,2,0.231,-5.175,1,Stay,68,2020-10-07,0.042,92.001
0.528,2020,0.409,Bad Bunny, Kendo Kaponi, Arcangel,0.82,258280,0.635,1,0fgsKar6uBO08vzHXkTjWi,0.0,5,0.244,-5.749,0,P FKN R,70,2020-02-28,0.0772,101.024
0.595,2020,0.000699,G-Eazy, Mulatto,0.797,217867,0.853,1,3tLhjMOfbdRGQNudmIABp4,0.0,0,0.118,-4.269,1,Down,68,2020-09-04,0.105,98.043
0.495,2020,0.0265,Ty Dolla $ign, Quavo,0.794,161995,0.6829999999999999,1,4bMQRUKsiELewtb3tzdFQn,0.0,10,0.47,-6.8420000000000005,1,Freak (feat. Quavo),65,2020-10-23,0.262,154.109
0.7809999999999999,2020,0.13699999999999998,J Balvin,0.8809999999999999,200667,0.696,0,3mQ6SLdxxaL52Yte7KF2Ks,4.13e-05,11,0.0927,-3.838,0,Morado,77,2020-01-09,0.0797,97.002
0.804,2020,0.562,Headie One, Drake,0.68,248937,0.826,1,4OENnoidV0h8gJV6bhrw7r,0.0,5,0.254,-2.5610000000000004,1,Only You Freestyle,75,2020-07-20,0.27,146.95
0.4,2020,0.267,ppcocaine,0.906,155004,0.388,1,42dtq3bqOCzD0L2kITk4Dp,4.120000000000001e-05,0,0.301,-10.922,0,DDLG,65,2020-06-26,0.252,139.983
0.778,2020,8.32e-05,AC/DC,0.675,190333,0.93,0,0Kq6RzOqkHxnfiA9OGqReU,0.000454,0,0.315,-4.515,1,Kick You When Youre Down,69,2020-11-13,0.0319,110.013
0.153,2020,0.00575,Louis The Child, Drew Love,0.6509999999999999,222253,0.564,0,6wjm92jBZapfiplQS4XV0X,3.53e-05,1,0.14300000000000002,-6.64,1,Free (with Drew Love),65,2020-06-26,0.0353,124.99
0.361,2020,0.448,Leon Bridges, John Mayer,0.693,175432,0.259,0,4ehkZtzPTbjsRULRfQSWYu,0.000135,1,0.0995,-7.917999999999997,1,Inside Friend (feat. John Mayer),69,2020-04-10,0.0372,88.97200000000002
0.556,2020,0.978,The Kid LAROI,0.773,56808,0.398,1,1KDsnpM14Y6CXbJHDaRV2B,0.0,2,0.413,-11.494000000000002,1,BOOTY CALL (skit),67,2020-11-06,0.871,56.284
0.58,2020,0.0851,Kali Uchis, Jhay Cortez,0.732,180001,0.457,0,4eqORzQp46JwXhkOab7AKX,2.28e-05,11,0.0805,-8.215,0,la luz(Fín),62,2020-11-18,0.0969,166.012
0.00413,2020,0.0111,Epic Soundscapes,0.123,291999,0.7659999999999999,0,0ZHTPz5fqG9mAqqdMPCaQ6,0.925,4,0.46,-20.62,1,Heavy Rain & Gentle Thunder,67,2020-02-23,0.0682,98.164
0.568,2020,0.042,Internet Money, The Kid LAROI,0.71,122279,0.713,1,56r2I3E35k5NzlSmlqme3E,0.0,11,0.181,-5.229,1,Speak (feat. The Kid Laroi),66,2020-08-29,0.22,158.109
0.349,2020,0.17800000000000002,YoungBoy Never Broke Again,0.614,169953,0.789,1,0nEWVyeYLtIi3JUHpASGiU,0.0,0,0.396,-4.859,1,Dirty Stick,63,2020-09-11,0.541,106.704
0.725,2020,0.368,Christian Nodal,0.65,159533,0.5579999999999999,0,7paFC3FEu1WtPVP4Do6VZN,0.0,0,0.303,-3.082,1,Se Me Olvidó,77,2020-05-29,0.0309,141.82
0.7959999999999999,2020,0.313,Eslabon Armado,0.613,242442,0.537,1,1dccdhKRYUcjPVdMGjRQ1H,0.0,1,0.0741,-8.298,0,Tentacion,65,2020-04-06,0.0513,104.629
0.208,2020,0.101,The Weeknd,0.585,301595,0.757,1,7o3Mcis1uKcYDuuJD1W0Rm,0.0,4,0.273,-4.752,0,King Of The Fall,68,2020-09-25,0.0599,78.018
0.364,2020,0.00829,Alok, Ilkay Sencan, Tove Lo,0.698,186700,0.7190000000000001,0,0GTPmh5G40joBg93vcSQNq,4.01e-06,0,0.326,-4.923,0,Dont Say Goodbye (feat. Tove Lo),80,2020-09-25,0.0455,120.062
0.293,2020,0.000123,Architects,0.532,244365,0.759,1,1Td7TGT1XtK2ojUjz1mGUV,0.02,1,0.073,-3.842,0,Animals,72,2020-10-20,0.0319,95.01
0.682,2020,0.0091,Yo Gotti,0.8320000000000001,168273,0.611,1,3GXDBeiF8ATGHJNWLinWAA,0.0,0,0.21600000000000005,-7.3370000000000015,1,Stay Ur Distance,64,2020-08-28,0.193,139.933
0.5539999999999999,2020,0.348,GirlzLuhDev, DACHINC,0.82,187246,0.555,1,4wpYhmLPVaPiSGLZmgPoW0,0.0,0,0.121,-7.114,1,Tooka,65,2020-09-22,0.152,103.039
0.696,2020,0.0108,Night Lovell,0.8290000000000001,130000,0.609,1,7CwPDvjGUUyPSJK8HudIlO,0.261,10,0.11,-10.008,1,Alone,71,2020-09-18,0.059,143.97
0.34600000000000003,2020,0.218,Selena Gomez,0.8109999999999999,161188,0.512,0,4QnC1bIaMSfDQvF4XDhV5M,0.0262,2,0.0768,-6.381,1,Boyfriend,73,2020-04-09,0.17,92.046
0.199,2020,0.00257,K/DA, Madison Beer, (G)I-DLE, Lexie Liu, Jaira Burns, Seraphine, League of Legends,0.66,217088,0.787,0,6ZlvEI2HQC6R5TahN9Ffm4,0.0,1,0.32299999999999995,-4.592,0,MORE,72,2020-11-06,0.032,142.018
0.821,2020,0.407,Grupo Firme, Carin Leon,0.626,179746,0.503,0,7E9GeFGfjXw9LAI4ay6rsw,0.0,10,0.234,-5.087,1,El Tóxico,72,2020-10-27,0.141,72.985
0.187,2020,0.121,Kari Jobe, Cody Carnes,0.3670000000000001,423193,0.463,0,2lIB1TU0Cqnc6RuYDjc92z,1.04e-05,11,0.0983,-7.638,1,The Blessing,64,2020-05-22,0.0335,139.996
0.29,2020,0.478,Kelsea Ballerini,0.462,167796,0.512,0,1ytCra0qH6gcHnCVQwREvu,0.0,9,0.0993,-5.443,1,homecoming queen?,65,2020-03-20,0.0334,114.014
0.77,2020,0.0838,NLE Choppa,0.8059999999999999,145167,0.7490000000000001,1,6pOpsuCxYF1cuRkHBPDigj,0.0,1,0.0621,-5.268,1,Shotta Flow 5,66,2020-08-10,0.328,140.032
0.331,2020,0.328,Rauw Alejandro, Trippie Redd,0.68,222491,0.68,1,2Em9XZZw8yEgxjojjGxntN,0.0022,2,0.107,-2.26,1,Un Sueño (feat. Trippie Redd),66,2020-11-13,0.185,192.057
0.35100000000000003,2020,0.00107,Machine Gun Kelly,0.268,165967,0.8290000000000001,1,6yluLIF5UowR56bZgIwd69,0.0,7,0.157,-5.17,1,title track,67,2020-09-29,0.101,199.886
0.8270000000000001,2020,0.471,Christian Nodal,0.607,130760,0.5479999999999999,0,5LPlvbxA6bJQHvUW12Mr22,0.0,2,0.195,-3.4530000000000003,1,Amor Tóxico,77,2020-05-29,0.0258,150.189
0.355,2020,0.207,John K, Kelsea Ballerini,0.957,144360,0.365,0,0x0yttxnfoqFUYL1UB3Ckh,0.0,8,0.132,-7.6320000000000014,1,if we never met (feat. Kelsea Ballerini),67,2020-01-17,0.0512,107.967
0.7490000000000001,2020,0.0238,Katy Perry,0.7829999999999999,166898,0.912,0,3DXdjHnePKnh6oXw2ZgGSl,0.0,0,0.339,-3.713,1,Smile,73,2020-07-10,0.243,98.025
0.276,2020,0.3720000000000001,Polo G,0.763,199549,0.5579999999999999,1,1F8yKtk5CQBptos4kM7aO7,0.0,0,0.12,-5.506,1,Relentless,65,2020-05-15,0.285,77.02600000000002
